id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
53463556,Bright Morning Suite on Alki Beach,20339860,Yumi,West Seattle,North Admiral,47.58017,-122.40193,Private room,66,2,113,2023-12-11,3.99,3,62,35,STR-OPLI-21-000317
53464012,Trendy suite in cozy craftsman house!,16976766,Nick,Other neighborhoods,Crown Hill,47.6916,-122.37003,Entire home/apt,74,2,153,2024-03-17,5.64,1,74,65,STR-OPLI-21-001233
53465687,Historic Seattle Charmer! Mini Madison Park Manor,361877040,Claire,Capitol Hill,Madison Park,47.631488784699,-122.28372216322177,Entire home/apt,195,2,50,2024-03-03,1.78,1,44,17,STR-OPLI-21-001174
53474274,Unbeatable Magnolia Suite In the Heart of it all!,431425306,Anqi,Magnolia,Lawton Park,47.65003,-122.38539,Entire home/apt,92,1,63,2024-03-11,2.24,2,93,19,STR-OPLI-23-001390
53507662,"Blueground | SLU, club room & gym, nr space needle",107434423,Blueground,Cascade,South Lake Union,47.62258,-122.33548,Entire home/apt,96,31,1,2022-05-01,0.04,337,196,0,
53526366,Cozy West Seattle Home,370998684,Mary,West Seattle,Fauntleroy,47.52143,-122.38108,Entire home/apt,210,2,42,2023-12-27,1.85,1,231,16,STR-OPLI-22-000585
53532070,NEW! Blue House Gallery Modern Townhome in Ballard,180618307,Alan,Ballard,Whittier Heights,47.68943,-122.37448,Entire home/apt,143,2,15,2024-03-24,2.49,8,87,15,STR-OPLI-23-000975
53542391,"Sunny private suite with full bath, garden-all new",2085820,Beverly,Beacon Hill,North Beacon Hill,47.56627,-122.3128,Private room,59,30,7,2023-12-21,0.30,2,135,2,
53545190,Remodeled Home | Fenced Yard | Outdoor Fireplace,419386771,Recreation,West Seattle,Fauntleroy,47.5226994,-122.379645,Entire home/apt,208,2,47,2023-10-08,1.72,6,354,17,STR-OPLI-21-001262
53576187,"Quiet Condo - Just off Market St, Awesome Location",161070422,Devin,Ballard,Adams,47.66921,-122.38018,Entire home/apt,,30,11,2023-12-24,0.48,8,6,5,
53585195,Laurie's Private Garden Suite,32169894,Laurie,Other neighborhoods,View Ridge,47.67715,-122.26871,Entire home/apt,95,2,35,2023-11-20,1.25,1,324,11,STR-OPLI-24-000066
53594378,Gorgeous 1 BR Suite in a New House Free Parking,19484972,Isabell,Other neighborhoods,Greenwood,47.69894,-122.34871,Entire home/apt,68,2,34,2024-03-10,1.23,2,57,23,STR-OPLI-21-001355
53594664,Stylish Downtown Condo w/balcony & free parking,148939282,Susannah,Downtown,Belltown,47.61481,-122.34914,Entire home/apt,149,2,106,2024-03-19,3.81,2,216,38,STR-OPLI-21-000892
53596025,Garden Terrace Bedroom and Private En-Suite Bath,23316438,Justin,Capitol Hill,Montlake,47.63689,-122.32067,Private room,93,1,237,2024-03-17,8.70,2,0,94,STR-OPLI-21-000771
53603347,Sunny 1 bedroom in Ballard,24117176,Shoshana,Ballard,Whittier Heights,47.67629,-122.36639,Entire home/apt,110,1,44,2024-02-27,2.14,1,161,16,STR-OPLI-22-001191
53614378,Venetian Room - Cecil Bacon Manor,431747142,Cecil Bacon Manor,Capitol Hill,Broadway,47.62813,-122.3226,Private room,182,1,3,2023-09-04,0.12,8,245,1,STR-BB-OPLI-21-000005
53614957,Clipper Room - Cecil Bacon Manor,431747142,Cecil Bacon Manor,Capitol Hill,Broadway,47.62768,-122.32265,Private room,174,1,0,,,8,268,0,STR-BB-OPLI-21-000005
53615309,Carriage Suite - Cecil Bacon Manor,431747142,Cecil Bacon Manor,Capitol Hill,Broadway,47.6273,-122.32184,Private room,208,1,6,2024-03-03,0.24,8,287,1,STR-BB-OPLI-21-000005
53615320,Carriage Loft - Cecil Bacon Manor,431747142,Cecil Bacon Manor,Capitol Hill,Broadway,47.62947,-122.32115,Private room,163,1,1,2022-07-24,0.05,8,260,0,STR-BB-OPLI-21-000005
53615332,Emerald Suite - Cecil Bacon Manor,431747142,Cecil Bacon Manor,Capitol Hill,Broadway,47.6276,-122.32043,Private room,239,1,7,2023-07-24,0.25,8,295,1,STR-BB-OPLI-21-000005
53615357,Rose Room -  Cecil Bacon Manor,431747142,Cecil Bacon Manor,Capitol Hill,Broadway,47.62736,-122.32094,Private room,173,1,1,2022-04-08,0.04,8,266,0,STR-BB-OPLI-21-000005
53615377,Fountain Room -  Cecil Bacon Manor,431747142,Cecil Bacon Manor,Capitol Hill,Broadway,47.6275,-122.3204,Private room,174,1,0,,,8,251,0,STR-BB-OPLI-21-000005
53650221,Greenlake Park Room Roosevelt light rail Seattle,366747971,LeeAna,Other neighborhoods,Green Lake,47.67712,-122.32667,Private room,38,30,3,2023-12-12,0.19,2,52,2,
53662522,Hidden Gem in the heart of Seattle,109283396,Alex,Downtown,Central Business District,47.61174,-122.33581,Entire home/apt,175,3,62,2024-01-02,2.81,2,90,35,STR-OPLI-22-000115
53664476,Private Room TINY w/ Shared Bathroom near Airport,123468144,Wish,Rainier Valley,Rainier Beach,47.512138,-122.271011,Private room,89,1,31,2024-01-02,1.11,15,352,3,STR-OPLI-21-001345
53671893,North Seattle Casa  near Light Rail Station,420772388,Mandy,Other neighborhoods,Roosevelt,47.68477,-122.31478,Entire home/apt,124,1,291,2024-03-21,10.71,1,150,137,STR-OPLI-22-000262
53673209,Backyard Oasis in Quirky Seattle Neighborhood,7486650,Mo,Other neighborhoods,South Park,47.5238,-122.32764,Entire home/apt,120,2,50,2023-12-18,2.42,1,143,23,STR-OPLI-22-000975
53673580,Cozy Brand New 2B2B Space Needle View Pet Friendly,25110157,Eva And Sid,Central Area,Minor,47.610527,-122.310715,Entire home/apt,187,2,92,2024-02-04,3.33,27,185,23,STR-OPLI-21-000026
53675251,Bright 2-bedroom townhouse with office & roof deck,106751031,Randi,Rainier Valley,Columbia City,47.55509,-122.28358,Entire home/apt,95,30,1,2022-01-29,0.04,1,84,0,STR-OPLI-22-000080
53675673,Spacious Two Story Unit with Spectacular PNW Yard,46304181,Andrew,Other neighborhoods,Fremont,47.66287,-122.35277,Entire home/apt,254,7,35,2024-02-23,1.28,2,126,17,STR-OPLI-21-001365
53688454,Sunny Oasis in the Heart of Seattle! +Pool/Parking,80333752,Ashley And Mike,Downtown,Belltown,47.61514,-122.34926,Entire home/apt,109,2,76,2024-03-11,2.72,35,265,16,STR-OPLI-21-001084
53689614,2 Bedroom Queen Anne Condo,71220324,Alexis,Queen Anne,Lower Queen Anne,47.62691,-122.34792,Entire home/apt,120,20,4,2023-07-10,0.16,1,201,1,STR-OPLI-22-000009
53690611,"Chic Townhome: Free Parking, Near UW & Hospitals",434847038,Ana Lea,Other neighborhoods,Windermere,47.672634,-122.26693,Entire home/apt,169,2,83,2024-03-24,3.00,1,243,39,STR-OPLI-21-001350
53696561,"Blueground | Belltown, gym & lounge, nr waterfront",107434423,Blueground,Downtown,Belltown,47.614418,-122.341721,Entire home/apt,133,31,0,,,337,330,0,
53717282,Modern & Spacious Studio- Heart of Ballard/Seattle,109645574,Jay,Ballard,Adams,47.66705,-122.37777,Entire home/apt,96,1,220,2024-03-24,8.08,4,62,96,STR-OPLI-20-000329
53729372,Minutes to downtown Rainier View Wallingford (202),3074414,Melissa,Other neighborhoods,Fremont,47.65498,-122.34723,Entire home/apt,148,30,27,2023-12-16,0.99,111,160,12,STR-OPLI-20-000157
53735092,3mins to Light Rail | Pet Friendly | AC,398317720,Joanne,Beacon Hill,South Beacon Hill,47.5265984507798,-122.28132865632759,Entire home/apt,138,1,93,2024-03-03,3.34,60,312,38,STR-OPLI-21-001210
53740692,Classic North Capitol Hill Craftsman Home,37257444,Javier,Capitol Hill,Montlake,47.63835,-122.31795,Entire home/apt,415,30,3,2022-12-30,0.11,1,52,0,STR-OPLI-19-003278
53749431,"Blueground | E. Lake, pool & gym, nr space needle",107434423,Blueground,Cascade,South Lake Union,47.6328988,-122.3258731,Entire home/apt,91,31,0,,,337,110,0,
53749519,"Blueground | Belltown, gym & lounge, nr waterfront",107434423,Blueground,Downtown,Belltown,47.614418,-122.341721,Entire home/apt,130,31,1,2022-11-30,0.06,337,269,0,
53759407,Seascape Suite on Alki Beach,20339860,Yumi,West Seattle,North Admiral,47.58075,-122.40181,Private room,82,2,14,2023-11-15,0.54,3,72,11,STR-OPLI-21-000317
53759600,Walk to Space Needle | Pet & Family | Parking,398317720,Joanne,Cascade,Westlake,47.6306,-122.34319,Entire home/apt,271,1,123,2024-03-03,4.41,60,300,43,STR-OPLI-21-001343
53760614,"Beautiful 5bdr, train access to stadiums & airport",435418838,Ribika,Beacon Hill,South Beacon Hill,47.52348,-122.28197,Entire home/apt,348,3,61,2024-01-02,2.23,1,166,18,STR-OPLI-21-001017
53770284,3 Bed Modern Townhome w/ city rooftop views,38189524,Chris And Laura,Central Area,Minor,47.60374,-122.3158,Entire home/apt,276,3,96,2024-03-18,3.66,1,128,37,STR-OPLI-21-001356
53786724,"Comfy stay in private suite,  Greenlake Roosevelt",79734048,Kathleen,Other neighborhoods,Green Lake,47.675079,-122.322548,Entire home/apt,88,7,5,2024-01-04,0.22,2,28,1,STR-OPLI-21-001349
53795269,"Stylish & cozy home w/ rooftop, space needle view!",398317720,Joanne,Capitol Hill,Broadway,47.62097,-122.31503,Entire home/apt,155,1,160,2024-03-06,5.78,60,320,47,STR-OPLI-21-001305
53798999,Modern Luxe Apt. in Downtown Seattle,339414830,Campbell | Skye,Cascade,South Lake Union,47.619,-122.33842,Entire home/apt,165,30,5,2024-02-04,0.22,2,278,1,
53828562,One bedroom private guest suite in Greenlake,79734048,Kathleen,Other neighborhoods,Green Lake,47.67646,-122.32242,Entire home/apt,99,7,10,2022-11-29,0.39,2,29,0,STR-OPLI-21-001349
53832023,"""B House"" Modern West Seattle Townhome 2br/2bth",39063067,Hana,West Seattle,North Admiral,47.58117,-122.39214,Entire home/apt,129,2,93,2024-03-11,3.75,1,60,39,STR-OPLI-22-000255
53834727,Cozy cottage in the city,1849458,Dawn Marie,Rainier Valley,Columbia City,47.54703,-122.27449,Entire home/apt,90,2,64,2024-03-17,2.46,1,210,27,STR-OPLI-22-000087
53845475,3 Bedroom | City Center | Walker's Paradise | Pet,398317720,Joanne,Central Area,Minor,47.61177749894153,-122.31670369760626,Entire home/apt,178,1,171,2024-03-09,6.19,60,294,68,STR-OPLI-21-001302
53846850,"Quiet, Charming 2 Bedroom Home in Madison Park",114587410,Ryker,Capitol Hill,Madison Park,47.634281,-122.282082,Entire home/apt,195,1,85,2024-03-24,3.11,7,232,35,STR-OPLI-21-001359
53852055,Trendy Capitol Hill City View Apartment,42942539,Kira,Capitol Hill,Broadway,47.62204,-122.32865,Entire home/apt,115,2,67,2024-03-03,2.76,2,106,35,STR-OPLI-19-003468
53878251,Brand New Renovation & fully solar powered AirBNB,436417936,Malcolm,West Seattle,Fairmount Park,47.55892,-122.38366,Entire home/apt,182,2,96,2024-01-17,3.99,3,305,36,STR-OPLI-22-000190
53879356,Charming Guesthouse in Greenwood/Green Lake!,435051427,Beau,Other neighborhoods,Greenwood,47.68738,-122.35656,Entire home/apt,98,2,76,2024-03-24,2.83,1,118,34,STR-OPLI-23-001500
53881175,"Walkscore 96! Parking, Rooftop Deck & Pet Friendly",398317720,Joanne,Central Area,Minor,47.61083,-122.31431,Entire home/apt,160,30,123,2024-03-10,4.48,60,330,33,STR-OPLI-21-001313
53895356,Bayview Blue | 5BR 3BA | Central Location,48869167,Christopher,Beacon Hill,North Beacon Hill,47.58256,-122.30813,Entire home/apt,318,2,85,2024-02-05,3.33,2,45,34,STR-OPLI-19-003060
53907289,Modern apartment near light rail,38697694,Nick,Rainier Valley,Columbia City,47.55684,-122.28881,Entire home/apt,81,1,121,2024-03-25,4.43,3,127,46,STR-OPLI-21-001214
53919043,StayAlki Townhouse/Parking/300 Wifi/Steps to Beach,217390660,Janae,West Seattle,Alki,47.57693,-122.4134,Entire home/apt,221,2,45,2024-03-05,1.85,2,87,17,STR-OPLI-20-000054
53919716,"3 Story Townhome, 10 minutes to Downtown & Airport",40623437,Sj,Other neighborhoods,South Park,47.52624,-122.32671,Entire home/apt,144,4,86,2024-03-04,3.14,4,74,42,STR-OPLI-19-001377
53920070,Alki beach 2BR AC breakfast WD HS-WIFI queen bds,407865779,Jeanne,West Seattle,Alki,47.575539,-122.415092,Entire home/apt,166,2,95,2024-02-19,3.51,1,325,36,STR-OPLI-21-001291
53936938,Kasa | Cozy Studio Near Pike Place | Seattle,88566861,Kasa,Downtown,Pike-Market,47.61036,-122.34293,Entire home/apt,159,1,80,2024-03-18,2.94,5,4,30,Exempt
53936958,Kasa | 1BD with Elliott Bay Views | Seattle,88566861,Kasa,Downtown,Belltown,47.61142,-122.34103,Entire home/apt,169,1,25,2024-02-23,0.92,5,1,13,Exempt
53949289,"Blueground | E. Lake, pool & gym, nr space needle",107434423,Blueground,Cascade,South Lake Union,47.6328988,-122.3258731,Entire home/apt,112,31,0,,,337,348,0,
53949365,"Blueground | Belltown, gym & lounge, nr waterfront",107434423,Blueground,Downtown,Belltown,47.614418,-122.341721,Entire home/apt,186,31,0,,,337,364,0,
53949438,"Blueground | Downtown, gym & roof, nr pike pl mkt",107434423,Blueground,Downtown,Central Business District,47.610598,-122.3398258,Entire home/apt,135,31,0,,,337,339,0,
53954033,New & Bright Studio in Capitol Hill,3974279,Christian & Jen,Capitol Hill,Broadway,47.62769,-122.31844,Entire home/apt,87,2,130,2024-03-03,4.75,2,52,47,STR-OPLI-21-001406
53970407,Entire condominium in Belltown/Downtown Seattle,437189329,Raymond,Downtown,Belltown,47.61386,-122.34842,Entire home/apt,127,3,126,2024-03-18,4.65,1,102,53,STR-OPLI-20-000408
53986150,3 bedroom craftsman house next to Ravenna Park,238167649,Nahele,Other neighborhoods,Ravenna,47.671586836631526,-122.30990163510089,Entire home/apt,133,30,1,2023-12-15,0.29,2,122,1,
53991600,Seattle Lake Union View Luxury Townhouse,385258819,Ray,Cascade,Eastlake,47.63743,-122.32525,Entire home/apt,309,2,47,2024-01-02,1.84,1,87,14,STR-OPLI-22-000228
54016301,Sonder The Boylston | Queen Room w/ Balcony,219526255,Sonder (Seattle),Capitol Hill,Broadway,47.6153,-122.32461,Private room,205,1,5,2023-07-23,0.19,21,358,1,Exempt
54020893,Classic charming craftsman,15716226,Nathan,Other neighborhoods,Wallingford,47.66665,-122.32523,Entire home/apt,231,3,40,2024-03-03,2.67,1,0,29,STR-OPLI-22-001729
54021817,Trendy QueenAnne 2BD *roof top* mins to DT,50721606,Evalyne,Interbay,Interbay,47.62235,-122.36368,Entire home/apt,194,2,153,2024-03-11,5.88,2,64,72,STR-OPLI-22-000037
54042908,*Belvidere Haus* Unique Tiny House in West Seattle,238741480,Joe And Kim,West Seattle,Genesee,47.5681,-122.37719,Entire home/apt,93,2,129,2024-03-21,4.92,1,0,70,STR-OPLI-21-001085
54050221,"Seattle Townhome, Walk to Golden Gardens Park",121688409,Evolve,Ballard,Sunset Hill,47.6904,-122.39329,Entire home/apt,178,30,32,2023-07-04,1.24,53,239,5,STR-OPLI-21-001163
54067023,Trendy QueenAnne 2Bd *rooftop* 4min from DT,50721606,Evalyne,Queen Anne,Lower Queen Anne,47.62236,-122.36199,Entire home/apt,185,2,136,2024-03-03,5.18,2,170,64,STR-OPLI-22-000037
54069990,"Magnolia Cozy 3bd retreat, perfect for family!",398317720,Joanne,Magnolia,Southeast Magnolia,47.64771821690413,-122.38601149989643,Entire home/apt,155,1,104,2024-01-10,3.89,60,312,30,STR-OPLI-21-001381
54082083,Comfy 2-bedroom home in Ballard,30175908,Kimberly,Other neighborhoods,Phinney Ridge,47.68251,-122.36543,Entire home/apt,214,14,0,,,1,31,0,STR-OPLI-23-001009
54085585,Contemporary townhome is a convenient location !,438368549,Wei,Lake City,Cedar Park,47.71880824239641,-122.29219838385754,Private room,50,30,0,,,1,89,0,
54092599,Escape to Italy-themed studio in downtown Seattle!,192022692,Alan,Downtown,Belltown,47.61661,-122.34564,Entire home/apt,98,1,82,2024-03-21,4.32,1,175,52,STR-OPLI-22-000246
54121098,Top of the Hill Lifestyle. Comfort & Convenience,438742325,Tammy,Capitol Hill,Stevens,47.622173,-122.308182,Entire home/apt,129,2,53,2024-03-25,2.29,2,234,34,STR-OPLI-21-001403
54121872,Queen Anne! Rooftop w/Lake Union Views! Parking!,284039463,Ash,Queen Anne,East Queen Anne,47.63963,-122.34336,Entire home/apt,370,2,77,2024-02-18,2.98,1,240,36,STR-OPLI-23-000100
54128002,Walk to the zoo! Gorgeous rooftop view w/ parking,438803462,Danni,Other neighborhoods,Fremont,47.663372,-122.352074,Entire home/apt,195,2,87,2024-03-24,3.69,1,92,37,STR-OPLI-22-000425
54129542,West Seattle Suite! No Service Fee! Free Parking!,438819456,Hristina,West Seattle,Fairmount Park,47.54664,-122.3777,Entire home/apt,105,1,218,2024-03-24,8.18,1,0,88,STR-OPLI-22-000050
54131555,Cozy Studio with Kitchenette and Laundry,50472118,Kaysie,Delridge,Highland Park,47.52099,-122.34899,Entire home/apt,69,1,88,2023-12-26,3.51,1,171,33,STR-OPLI-22-000111
54140410,Cheerful 3-bedroom townhouse with free parking,377551439,Elpida,West Seattle,Alki,47.57678,-122.41008,Entire home/apt,350,1,35,2024-02-05,1.55,1,113,11,STR-OPLI-22-000064
54149987,Modern guesthouse w/ mountain & ocean sunset views,2611560,Joe,Ballard,Sunset Hill,47.67624,-122.40295,Entire home/apt,209,2,89,2024-03-25,3.80,1,83,52,STR-OPLI-22-000772
54162902,Guest suite in Central District,21806786,Tejas,Central Area,Mann,47.61212039728965,-122.30255391226558,Entire home/apt,80,2,3,2024-03-15,0.38,1,131,3,STR-OPLI-24-000094
54166171,Centrally located apartment in Columbia City,12086787,Marcus,Rainier Valley,Columbia City,47.558815,-122.282837,Entire home/apt,110,3,49,2024-03-06,2.02,2,249,34,STR-OPLI-19-003235
54166731,Modern Townhome 10 mins from Seattle U & Swedish,398317720,Joanne,Central Area,Minor,47.60969,-122.31078,Entire home/apt,127,1,63,2024-03-10,2.40,60,306,24,STR-OPLI-21-001369
54167854,Next to Light Rail - Newly Renovated Room 1,439171297,Rand,Northgate,Haller Lake,47.715092,-122.333008,Private room,34,1,22,2024-03-15,1.02,9,62,14,STR-OPLI-22-000339
54174219,Perfectstays <Essentials suite>,94130921,Perfect Stays,Capitol Hill,Broadway,47.61411,-122.32067,Entire home/apt,132,1,125,2024-03-11,6.66,2,257,64,Str-opli-22-000479
54186986,newly remodeled & fully furnished 1b/1b with deck,121426692,Lindy,Northgate,Maple Leaf,47.69616,-122.31717,Entire home/apt,92,30,4,2023-09-02,0.16,3,301,1,STR-OPLI-21-001401
54187056,✨️Elegant City Suite✨️Cozy Rooftop ✨Greenlake & UW,34797993,Lauren,Other neighborhoods,Wallingford,47.66215,-122.33932,Entire home/apt,148,3,65,2024-03-20,2.62,1,97,28,STR-OPLI-21-000856
54194622,*#Antique Villa: Beautiful views from deck!,213636683,Seema,Ballard,West Woodland,47.66375,-122.36824,Entire home/apt,402,30,0,,,3,365,0,STR-PLLI-21-000021
54197697,Adorable Studio Apartment for rent.,16414205,Karin,Rainier Valley,Columbia City,47.557178,-122.279205,Entire home/apt,121,2,55,2024-02-20,2.19,1,148,22,STR-OPLI-22-000065
54199286,"Spacious, Quiet U Village W/D (204)",3074414,Melissa,University District,University District,47.6644,-122.30473,Entire home/apt,117,30,14,2023-07-28,0.53,111,220,1,STR-OPLI-19-002570
54202246,NEW Stylish Home 1 min walk from light rail!,79576430,Jackie,Rainier Valley,Brighton,47.53853,-122.28155,Entire home/apt,125,2,16,2024-02-04,0.61,3,5,3,STR-OPLI-21-001164
54209514,Private Guesthouse in the heart of Seattle,158613703,Kathleen,Other neighborhoods,Wallingford,47.6559,-122.33121,Entire home/apt,122,1,168,2024-03-12,6.35,1,167,97,STR-OPLI-22-000089
54213743,Next to Light Rail - Newly Renovated Room 2,439171297,Rand,Northgate,Haller Lake,47.715092,-122.333008,Private room,37,1,19,2023-10-31,0.74,9,42,10,STR-OPLI-22-000339
54215064,Next to Light Rail - Master room | Private bath,439171297,Rand,Northgate,Haller Lake,47.715092,-122.333008,Private room,43,1,11,2024-02-25,0.46,9,32,10,STR-OPLI-22-000339
54222105,Next to Light Rail - Newly Renovated Room 3,439171297,Rand,Northgate,Haller Lake,47.715092,-122.333008,Private room,32,1,15,2023-07-28,0.67,9,57,6,STR-OPLI-22-000339
54223052,Next to Light Rail - Newly Renovated Room 8,439171297,Rand,Northgate,Haller Lake,47.715092,-122.333008,Private room,37,1,27,2024-03-02,1.08,9,31,16,STR-OPLI-22-000339
54223279,Next to Light Rail - Newly Renovated Room 9,439171297,Rand,Northgate,Haller Lake,47.715092,-122.333008,Private room,36,1,9,2024-02-21,0.36,9,40,5,STR-OPLI-22-000339
54230523,Perch on Avalon: 3 BR with breathtaking views,2208131,Ross,Delridge,North Delridge,47.56782,-122.3708,Entire home/apt,227,30,47,2023-09-04,1.82,1,114,10,STR-OPLI-22-000063
54230610,"New, cozy, conveniently located West Seattle ADU",3930205,Lisa,Delridge,South Delridge,47.53365,-122.35668,Entire home/apt,118,2,43,2023-12-25,1.75,1,80,22,STR-OPLI-22-000116
54238275,Beautiful 1 BR Guest Suite w/ Kitchen + Laundry,437027959,Diara,Lake City,Cedar Park,47.71678,-122.29367,Entire home/apt,94,2,48,2024-02-20,1.83,1,358,15,STR-OPLI-22-000039
54243138,Bird's-eye View in Seattle,439867609,Michael,Downtown,Central Business District,47.61004,-122.33852,Entire home/apt,135,14,12,2024-02-29,0.48,1,309,8,STR-OPLI-22-001479
54290716,Modern Seattle Cottage,5469163,Shelley,Rainier Valley,Mount Baker,47.58768,-122.28732,Entire home/apt,200,2,40,2024-01-02,1.52,1,311,24,STR-OPLI-20-000236
54294970,1BD Ideally Located Modern Condo,263945439,Drilona,Downtown,Central Business District,47.61265,-122.33083,Entire home/apt,139,3,68,2024-02-19,2.61,2,150,25,STR-OPLI-22-000029
54310007,Genesee Park House.Entire New house! 10 min DT SEA,241584087,Brian And Anh,Delridge,North Delridge,47.5658,-122.36421,Entire home/apt,132,2,116,2024-03-11,4.41,3,73,60,STR-OPLI-19-002302
54314661,N Seattle homeMaster SuiteLarge living space,7435040,Vacation Rental LLC,Northgate,Pinehurst,47.71688,-122.32358,Entire home/apt,58,30,15,2024-02-25,0.59,21,245,6,STR-OPLI-19-003321
54329445,"Sunny West Seattle house, dog friendly!",133161004,Patty,West Seattle,Gatewood,47.54583,-122.37774,Entire home/apt,95,30,3,2024-02-13,0.51,1,291,3,
54331751,Cozy Studio W/ light rail access to downtown,440807576,Sarom,Beacon Hill,Mid-Beacon Hill,47.56076,-122.29337,Entire home/apt,,30,2,2023-07-29,0.08,1,16,1,
54342961,2BR Queen Anne Unit |  Centrally Located,156661426,Spencer,Queen Anne,North Queen Anne,47.64664,-122.35323,Entire home/apt,119,4,41,2024-03-23,1.98,1,52,26,STR-OPLI-22-001054
54344240,20% discount~Guestsuite @ Alkibeachbungalow,4942505,Tatiana,West Seattle,Alki,47.57487,-122.40756,Private room,230,30,20,2023-09-18,0.82,1,180,4,STR-OPLI-22-000318
54371567,Urban Oasis Short Walk to Green Lake (11),3074414,Melissa,Other neighborhoods,Green Lake,47.67853,-122.32483,Entire home/apt,110,30,25,2023-10-09,0.99,111,111,12,STR-OPLI-20-000157
54385010,"Charming Condo, 99 Walk Score, Free Park, Pool/Spa",36960707,Akash,Downtown,Belltown,47.61552,-122.3466,Entire home/apt,115,3,72,2024-03-25,2.73,2,178,36,STR-OPLI-19-001428
54396923,The Del-Luxe,271663656,Julie,Delridge,North Delridge,47.56648,-122.36386,Entire home/apt,300,2,11,2023-10-30,0.48,3,90,5,STR-OPLI-22-000264
54396956,The Del-Lite,271663656,Julie,Delridge,North Delridge,47.56668,-122.36203,Entire home/apt,225,2,23,2023-10-30,0.98,3,90,8,STR-OPLI-22-000264
54397152,Spacious central studio with private bath,36370441,Bridget,Central Area,Minor,47.60781,-122.30637,Private room,81,1,80,2024-03-18,3.35,1,20,39,STR-OPLI-22-000839
54397466,Seattle Charmer - with private patio & green belt!,65159031,Deepa,Lake City,Matthews Beach,47.71388,-122.29051,Entire home/apt,125,2,48,2024-03-13,1.85,8,129,28,STR-OPLI-22-000070
503009945764078340,Cheerful Craftsman in Walkable Wallingford,125457071,Jed,Other neighborhoods,Wallingford,47.66482,-122.33896,Entire home/apt,155,2,80,2024-03-05,3.14,1,40,28,STR-OPLI-22-000237
508816789424006933,Alki Beach Escape Romantic Waterfront Getaway for 2 Extended Stay,8009691,Enclaves,West Seattle,Alki,47.5875,-122.39465,Entire home/apt,229,30,1,2022-11-28,0.06,9,209,0,STR-OPLI-21-000798
515304967182833740,Chic Colorful Seattle Condo Free Parking - NEW,435618797,Selina,Queen Anne,North Queen Anne,47.65016,-122.36589,Entire home/apt,215,2,2,2024-01-01,0.49,3,36,2,STR-OPLI-22-000056
515390614748916037,3BR Chic Queen Anne Retreat 4mi to DT Seattle -NEW,435618797,Selina,Queen Anne,North Queen Anne,47.651012,-122.366798,Entire home/apt,,90,5,2022-08-06,0.21,3,365,0,STR-OPLI-22-000056
519463085128890877,Comfy GOLD Suite near Airport/Downtown/Lightrail,115592523,Leland,Rainier Valley,Columbia City,47.56079,-122.28777,Private room,53,2,80,2024-03-04,3.42,4,173,39,STR-OPLI-19-001413
541557583435846105,Charming 2b1.5b Townhome in U District,299224265,Ming,University District,University District,47.66495,-122.31665,Entire home/apt,102,2,77,2024-03-03,3.02,4,169,29,STR-OPLI-21-001198
541742334983011345,"Quaint Ravenna home near Light Rail,UW & Childrens",60843140,Joel,Other neighborhoods,Ravenna,47.67653,-122.31043,Entire home/apt,233,3,49,2024-02-23,1.99,1,90,19,STR-OPLI-22-000118
542638097895900103,"Blueground | S. Lake Union, gym, nr space needle",107434423,Blueground,Cascade,South Lake Union,47.6328988,-122.3258731,Entire home/apt,201,31,0,,,337,354,0,
542648174525468496,"Blueground | Capitol Hill, gym & roof, nr I-5",107434423,Blueground,Capitol Hill,Broadway,47.61483990000001,-122.3241666,Entire home/apt,150,31,0,,,337,365,0,
542717721765485647,Centrally Located - New and Pristine Apartment,279328838,Elisha,University District,University District,47.65972,-122.32045,Entire home/apt,79,2,67,2024-03-11,2.60,1,42,28,STR-OPLI-22-000121
543614435041048532,Quintisential PNW Beauty (Pet Friendly),48439921,Mande,West Seattle,Fauntleroy,47.52915,-122.39112,Entire home/apt,86,3,42,2024-03-13,1.89,1,50,27,STR-OPLI-19-002098
543708837119908602,Luxury 5 Bed on Lake: dreamy views+outdoor living,75299872,Courtney,Central Area,Leschi,47.60527,-122.28329,Entire home/apt,1000,30,0,,,1,183,0,
544073060986134264,"Blueground | Capitol Hill, gym & roof, nr I-5",107434423,Blueground,Capitol Hill,Broadway,47.61483990000001,-122.3241666,Entire home/apt,97,31,0,,,337,216,0,
544219347103053346,"""Urban Sage"" Centrally Located Seattle Getaway",86157147,Lyle,Downtown,Belltown,47.61646,-122.34542,Entire home/apt,127,3,130,2024-03-08,5.01,18,122,52,STR-OPLI-22-000014
544414115828839456,"Cozy condo, easy access to Arena and Downtown",363716927,Aman,Queen Anne,North Queen Anne,47.64754867553711,-122.3603744506836,Entire home/apt,180,30,18,2023-11-18,0.84,1,249,17,STR-OPLI-22-001031
544422745288935889,Unit X: Eco-Chic Sanctuary,441398074,Karla,Other neighborhoods,Fremont,47.65749,-122.35685,Entire home/apt,144,1,214,2024-03-18,8.48,2,143,109,STR-OPLI-22-000235
